Order ID,Product ID,Customer ID,Sales,Profit,Quantity,Discount,TimeID
IN-2013-SM2090558-41611,FUR-CH-5443,SM-2090558,1409,436,3,0,371
GH-2013-MH729049-41615,TEC-PH-5845,MH-729049,493,138,4,0,286
ES-2013-RS1987045-41452,TEC-CO-3587,RS-1987045,672,221,3,0.15,949
ID-2013-AG106757-41600,FUR-BO-5779,AG-106757,891,158,5,0.1,803
ES-2015-AA10315139-42220,FUR-BO-3634,AA-10315139,512,46,3,0,358
ES-2014-BE11335120-41837,OFF-AR-3491,BE-11335120,190,32,7,0,806
US-2015-PJ190155-42286,TEC-CO-4575,PJ-190155,384,-162,3,0.402,556
CA-2012-BM11140140-41159,OFF-ST-6089,BM-111401402,275,-58,3,0.2,308
CA-2012-BM11140140-41159,OFF-AP-4933,BM-111401402,177,-453,5,0.8,308
IN-2015-RE19450113-42076,TEC-CO-3688,RE-19450113,1582,332,5,0,522
ES-2014-ME1801045-41959,OFF-ST-6248,ME-1801045,242,99,2,0.1,799
CA-2012-BM11140140-41159,TEC-PH-4900,BM-111401402,143,8,3,0.2,308
UP-2015-CD2280137-42309,OFF-ST-6047,CD-2280137,397,111,2,0,439
SF-2013-JG5160117-41542,OFF-AP-3579,JG-5160117,561,101,1,0,996
IZ-2013-BP109561-41492,FUR-BO-5942,BP-109561,336,77,2,0,218
IN-2013-JG1531058-41447,TEC-PH-3815,JG-1531058,565,163,4,0,839
CA-2014-BM11140140-41885,OFF-EN-4886,BM-111401404,65,30,3,0,86
ES-2013-ZC2191045-41551,FUR-CH-5441,ZC-2191045,836,288,2,0.1,217
US-2014-NB185805-41917,FUR-CH-4530,NB-185805,1130,-169,6,0.4,1041
ES-2012-MM1805548-41259,OFF-ST-4267,MM-1805548,748,282,4,0.1,23
IN-2014-TC2147558-41753,TEC-PH-5266,TC-2147558,286,19,2,0,1126
CA-2014-BM11140140-41978,OFF-FA-6129,BM-111401406,40,19,4,0,1210
ES-2015-AI10855139-42284,TEC-MA-5571,AI-10855139,799,167,3,0,179
IN-2014-CM1238558-41755,OFF-ST-4080,CM-1238558,395,71,2,0,93
CA-2012-BM11140140-41159,OFF-AR-3445,BM-111401402,9,2,3,0.2,308
ID-2014-AD1018059-41801,FUR-BO-5780,AD-1018059,548,253,3,0.07,134
IN-2013-NC1834058-41385,TEC-PH-5824,NC-1834058,228,86,3,0,1214
ID-2014-MC176057-41887,FUR-BO-5768,MC-176057,804,-89,6,0.1,117
EG-2013-BF108038-41481,FUR-BO-5771,BF-108038,896,161,6,0,641
CA-2014-BM11140140-41978,OFF-BI-5584,BM-111401406,1,0,1,0.2,1210
MX-2013-IG1508536-41376,FUR-BO-5746,IG-1508536,342,5,5,0.4,398
ID-2014-TN2104097-41738,TEC-PH-3807,TN-2104097,981,-176,3,0.5,545
IN-2014-PF1922521-41714,TEC-AC-5201,PF-1922521,218,30,3,0,1204
ID-2013-RH1955559-41525,TEC-CO-6011,RH-1955559,1317,297,4,0.07,1215
MX-2014-DK1322539-41802,TEC-PH-5246,DK-1322539,469,79,4,0,243
IR-2013-RD993060-41608,FUR-TA-5050,RD-993060,508,172,2,0,392
US-2012-JG1511582-41107,FUR-BO-5949,JG-1511582,701,-35,3,0.2,397
IN-2015-CS1217511-42238,FUR-CH-4545,CS-1217511,1012,171,7,0,918
ID-2013-JS1559559-41275,FUR-CH-4558,JS-1559559,627,-51,9,0.27,344
ID-2012-SW20245102-41100,TEC-PH-5271,SW-20245102,589,23,6,0.25,1147
ES-2012-SA20830139-40998,OFF-ST-5700,SA-20830139,423,29,2,0,230
IN-2012-DK131507-41114,OFF-AP-4738,DK-131507,1415,0,3,0.1,925
YM-2013-DW3540145-41450,TEC-MA-4199,DW-3540145,370,-727,4,0.7,484
MX-2015-RD1993082-42182,OFF-AP-4969,RD-1993082,170,73,3,0,275
IN-2013-MK179057-41402,FUR-TA-5054,MK-179057,1490,170,5,0.3,667
IT-2015-JL1585048-42230,FUR-BO-3906,JL-1585048,221,-22,2,0.1,176
ES-2015-AT1073545-42241,OFF-AP-3580,AT-1073545,1518,252,3,0.1,557
ES-2013-BF1100545-41418,TEC-AC-3388,BF-1100545,459,100,4,0,421
CA-2012-BM11140140-41159,OFF-AR-5914,BM-111401402,32,6,6,0.2,308
SA-2012-RL9615110-41188,FUR-TA-3357,RL-9615110,518,67,1,0,696
CA-2013-BP11155140-41429,TEC-AC-5153,BP-111551404,989,395,3,0,778
ID-2015-AR105707-42290,TEC-CO-6001,AR-105707,339,0,3,0.1,412
IN-2015-TD2099527-42349,TEC-AC-5115,TD-2099527,217,108,3,0,662
AO-2015-BE14554-42223,TEC-MA-4194,BE-14554,668,300,4,0,258
CA-2014-BP11155140-41819,OFF-AP-4610,BP-111551406,275,121,4,0,1080
MX-2014-BO1142582-41958,FUR-BO-4855,BO-1142582,328,-36,5,0.2,319
IN-2012-JS1603059-41271,OFF-ST-4269,JS-1603059,685,123,4,0.17,560
IN-2012-TS2161058-41150,OFF-ST-4057,TS-2161058,383,22,3,0,410
CA-2013-BP115523-41395,OFF-EN-5038,BP-115523,115,9,4,0,1216
ID-2013-CC1268558-41583,OFF-ST-4096,CC-1268558,339,-305,14,0.5,567
CA-2014-BP11155140-41819,FUR-CH-4394,BP-111551406,121,20,2,0,1080
MX-2012-JD1579082-41130,FUR-CH-4704,JD-1579082,796,69,9,0.2,135
ID-2013-JM152657-41598,TEC-CO-5995,JM-152657,450,-20,3,0.1,697
CA-2013-BP115523-41395,FUR-FU-3950,BP-115523,51,11,1,0,1216
CA-2015-BP11155140-42280,OFF-PA-6458,BP-111551406,49,23,4,0,490
MW-2015-TS1143085-42220,OFF-ST-4057,TS-1143085,513,220,4,0,358
QA-2013-TC10980105-41324,FUR-CH-5437,TC-10980105,546,213,8,0,1217
ID-2015-BD11620102-42232,FUR-TA-3353,BD-11620102,719,-143,5,0.55,725
ES-2014-JW1607548-41991,FUR-BO-5788,JW-1607548,701,-54,2,0.1,48
ES-2014-AF10885139-41642,OFF-ST-4257,AF-10885139,617,205,5,0.1,1014
ES-2013-RA1994564-41584,OFF-AR-3447,RA-1994564,375,30,7,0,547
IN-2015-IG150857-42305,FUR-CH-4682,IG-150857,1038,149,9,0.1,72
ES-2013-JL1523564-41282,FUR-BO-4859,JL-1523564,1022,61,6,0,1082
ES-2015-JB16000139-42088,OFF-ST-6031,JB-16000139,764,7,6,0,682
ES-2013-KB1658548-41531,FUR-CH-4626,KB-1658548,428,57,10,0.1,212
ES-2015-CM1219045-42094,OFF-ST-6033,CM-1219045,462,-46,4,0.1,496
IN-2015-CR1282058-42294,TEC-PH-5829,CR-1282058,476,47,7,0,180
TU-2012-LC6960134-41024,TEC-AC-5896,LC-6960134,412,-392,4,0.6,746
IN-2014-VT2170058-41804,TEC-MA-5003,VT-2170058,861,275,5,0,450
MX-2012-RK1930082-40988,TEC-CO-4778,RK-1930082,256,86,3,0.002,895
ES-2015-MW18235139-42173,TEC-PH-3800,MW-18235139,618,37,4,0,459
IN-2013-HM1486092-41636,TEC-PH-5260,HM-1486092,438,179,6,0,841
CA-2015-BP11155140-42005,OFF-BI-4356,BP-111551404,38,13,3,0.2,1024
MX-2014-JR1567018-41689,OFF-AP-3580,JR-1567018,749,22,2,0,945
MX-2013-NS1864082-41362,FUR-TA-5073,NS-1864082,744,186,3,0.2,642
IN-2015-AB10015144-42045,TEC-CO-5992,AB-10015144,602,114,4,0.37,323
CA-2013-BP11155140-41429,TEC-AC-5139,BP-111551404,119,35,2,0,778
CA-2014-BP11155140-41819,OFF-PA-6517,BP-111551406,61,27,2,0,1080
SF-2015-JM5655117-42175,FUR-CH-5378,JM-5655117,460,64,1,0,246
US-2015-BD1172555-42365,TEC-CO-3599,BD-1172555,533,-73,9,0.402,766
IN-2014-TC2129558-41676,FUR-TA-4708,TC-2129558,998,419,3,0,772
ES-2015-DL1333048-42165,TEC-PH-3128,DL-1333048,840,75,5,0,162
ID-2014-KN16390102-41725,TEC-CO-3688,KN-16390102,1028,-221,5,0.35,876
MX-2012-KH1636039-41208,FUR-CH-5449,KH-1636039,381,87,4,0,235
CA-2015-BP11155140-42196,FUR-FU-4020,BP-111551408,18,7,3,0,401
IT-2015-JW1522064-42108,OFF-ST-6246,JW-1522064,159,-58,2,0.4,229
ES-2012-JJ1544545-41153,FUR-CH-5379,JJ-1544545,1236,302,3,0.1,389
MX-2015-JD1589582-42042,TEC-PH-3784,JD-1589582,616,43,5,0,760
ES-2014-PA19060139-41695,OFF-ST-5702,PA-19060139,423,186,2,0,1122
IT-2014-PS1897048-41857,TEC-AC-5897,PS-1897048,1026,430,4,0,638
IN-2015-PN187757-42139,TEC-AC-5224,PN-187757,488,180,2,0,340
CA-2014-BP11155140-41819,OFF-BI-4834,BP-111551406,7,3,2,0,1080
IN-2013-ML1804078-41434,FUR-BO-3896,ML-1804078,366,36,3,0,1090
IN-2015-ED1388558-42168,TEC-PH-3801,ED-1388558,1071,107,7,0,813
IR-2013-AH19560-41585,TEC-MA-5008,AH-19560,627,106,2,0,327
IR-2012-JC610560-41217,FUR-BO-5798,JC-610560,909,372,6,0,91
CA-2013-BP115523-41395,OFF-LA-6056,BP-115523,6,2,1,0,1216
IN-2014-CM1181597-41870,TEC-CO-5996,CM-1181597,674,-40,8,0.5,362
IN-2014-AP1072027-41899,FUR-CH-5776,AP-1072027,1391,556,3,0,244
US-2015-BP11155140-42094,OFF-BI-2924,BP-111551406,5,-4,5,0.7,496
US-2014-RK1930098-41837,FUR-FU-6254,RK-1930098,308,-128,7,0.4,806
MX-2012-CJ1201039-41061,FUR-TA-5071,CJ-1201039,1502,413,6,0.2,708
MX-2014-RS1942082-41839,TEC-CO-3704,RS-1942082,663,111,7,0.002,1023
CA-2014-BP11155140-41819,OFF-AP-3967,BP-111551406,8,2,2,0,1080
CA-2015-BF11170140-42353,TEC-CO-3699,BF-111701406,1199,467,2,0,296
IN-2015-JF1549078-42334,TEC-CO-3678,JF-1549078,527,0,2,0,186
ID-2015-HM148607-42243,FUR-BO-3640,HM-148607,880,44,4,0.4,1032
IN-2014-CS121757-41810,OFF-ST-6032,CS-121757,808,161,7,0.1,331
US-2014-GA145155-41941,FUR-TA-3763,GA-145155,349,-443,2,0.7,724
RS-2013-JS5685108-41440,TEC-AC-4164,JS-5685108,224,105,2,0,417
ES-2014-FA1423064-41736,OFF-ST-4078,FA-1423064,593,-296,5,0.4,1218
MX-2013-TR2132518-41530,TEC-CO-3608,TR-2132518,1011,58,4,0.002,224
US-2015-DB1366098-42088,OFF-ST-4267,DB-1366098,332,-210,4,0.4,682
US-2013-CB1241555-41520,TEC-PH-5341,CB-1241555,204,-58,7,0.4,709
CA-2014-BF11170140-41670,OFF-BI-4276,BF-111701408,1270,635,1,0,468
IT-2015-CT1199545-42171,TEC-PH-5262,CT-1199545,426,-50,7,0.15,373
ES-2015-ER13855139-42300,TEC-CO-4588,ER-13855139,427,132,3,0,247
US-2012-BF11170140-41266,TEC-PH-3820,BF-111701404,818,51,3,0.2,260
IT-2015-MA1799548-42080,OFF-ST-6031,MA-1799548,344,-34,3,0.1,136
CA-2015-BF11170140-42353,FUR-TA-3562,BF-111701406,526,-52,2,0.3,296
ES-2015-SB20290139-42328,OFF-AP-4958,SB-20290139,933,27,3,0,60
IN-2015-DR1288078-42102,FUR-BO-5955,DR-1288078,736,265,5,0,1058
ES-2013-DJ1351048-41451,TEC-MA-5502,DJ-1351048,622,80,2,0,770
IT-2013-EK1379548-41491,OFF-ST-5702,EK-1379548,571,215,3,0.1,1045
ES-2014-PO1919544-41944,FUR-BO-3888,PO-1919544,990,475,7,0,694
ES-2015-RH19555139-42330,FUR-BO-3647,RH-19555139,674,217,6,0.1,146
CA-2012-BF11170140-41101,OFF-ST-4290,BF-111701404,249,44,9,0,866
CA-2012-BF11170140-41101,TEC-PH-4385,BF-111701404,255,28,8,0.2,866
IN-2013-BG110351-41545,TEC-CO-4588,BG-110351,427,4,3,0,625
ES-2014-PO1918048-41699,FUR-BO-4851,PO-1918048,370,115,1,0.1,822
UP-2012-RB9435137-41030,TEC-PH-3140,RB-9435137,266,117,4,0,20
JO-2015-PT909067-42367,FUR-BO-3898,PT-909067,687,185,4,0,318
US-2012-BF11170140-41266,OFF-AP-3179,BF-111701404,361,101,2,0,260
ES-2015-HA14905120-42245,FUR-BO-4859,HA-14905120,851,51,5,0,148
IT-2012-PL1892548-40949,OFF-ST-6247,PL-1892548,214,-220,4,0.6,171
US-2013-BF11170140-41420,TEC-AC-5094,BF-111701408,167,50,7,0.2,1219
MX-2015-KT16465141-42301,OFF-ST-5702,KT-16465141,987,59,7,0,154
MX-2014-CS1249082-41808,OFF-AP-4962,CS-1249082,704,190,2,0,337
IN-2012-GH1442527-41258,OFF-AR-3471,GH-1442527,362,166,7,0,1019
ES-2014-JK1537045-41640,OFF-AP-4746,JK-1537045,299,116,4,0.1,692
US-2013-BF11170140-41420,OFF-PA-6491,BF-111701408,153,53,4,0.2,1219
CA-2013-BF11170140-41407,TEC-PH-6313,BF-111701402,222,16,2,0.2,1220
ES-2013-SP2092048-41510,FUR-BO-5953,SP-2092048,404,89,3,0.1,520
ID-2012-PS18970118-40967,OFF-AP-4958,PS-18970118,311,-224,2,0.5,500
IN-2014-RB194657-41898,TEC-CO-4780,RB-194657,347,-11,3,0.1,161
IN-2012-GH1448558-41191,TEC-MA-4208,GH-1448558,1050,94,4,0,937
ES-2013-MH1745545-41432,TEC-PH-5813,MH-1745545,285,-6,2,0.15,882
UP-2012-RD9900137-40968,OFF-ST-4268,RD-9900137,1244,211,6,0,829
ES-2013-CS12130139-41601,FUR-BO-4853,CS-12130139,879,114,7,0,486
IN-2015-GD145907-42151,FUR-BO-3907,GD-145907,762,288,7,0.1,664
IN-2015-PL189257-42152,TEC-CO-3697,PL-189257,662,264,5,0.1,470
IT-2012-TP21565120-40954,FUR-CH-4654,TP-21565120,727,-81,2,0.2,163
MX-2014-JP1546082-41971,FUR-BO-3897,JP-1546082,450,118,5,0.2,164
TU-2014-DE3255134-41885,FUR-FU-4064,DE-3255134,558,-446,12,0.6,86
US-2014-NG1843082-41832,TEC-CO-4791,NG-1843082,1430,68,6,0.002,987
US-2014-AA1037582-41976,FUR-FU-5730,AA-1037582,347,-179,8,0.4,181
IN-2015-CK125957-42241,FUR-BO-3903,CK-125957,982,87,3,0.1,557
MX-2013-HG1502555-41394,FUR-CH-4561,HG-1502555,657,21,9,0.4,900
ES-2014-GD1459064-41908,TEC-PH-3144,GD-1459064,662,-386,8,0.4,73
ES-2013-KM1637545-41518,FUR-BO-3893,KM-1637545,765,314,7,0.1,1221
CA-2014-BF11170140-41670,OFF-EN-2852,BF-111701408,125,58,8,0,468
IN-2015-CB1202558-42073,FUR-BO-3889,CB-1202558,1230,24,3,0,917
IN-2015-DP13000144-42308,FUR-CH-5776,DP-13000144,676,120,2,0.27,177
US-2013-KB1660055-41527,OFF-AP-3868,KB-1660055,396,-125,2,0.4,480
IT-2015-CA1231045-42223,FUR-CH-5795,CA-1231045,242,-13,2,0.1,258
MX-2015-GM1450018-42136,TEC-CO-3683,GM-1450018,508,192,4,0.002,1222
US-2012-KB16315101-41207,OFF-AP-3870,KB-16315101,596,-79,3,0.4,587
MX-2015-MV1748518-42258,TEC-PH-3806,MV-1748518,870,295,2,0,236
ES-2015-BS1175545-42100,TEC-CO-3591,BS-1175545,327,34,2,0.15,1223
IN-2013-CL1189027-41425,TEC-PH-5249,CL-1189027,346,-20,4,0.5,794
IN-2015-CS1250558-42173,TEC-CO-5990,CS-1250558,963,154,4,0,459
IN-2013-EJ14155130-41591,OFF-AP-4950,EJ-14155130,492,154,6,0.17,12
CA-2015-BF11170140-42353,OFF-ST-5782,BF-111701406,73,2,1,0,296
US-2012-BF11170140-41266,TEC-PH-5975,BF-111701404,173,17,7,0.2,260
MX-2014-HG1484536-41928,FUR-CH-5446,HG-1484536,764,0,10,0.2,454
US-2012-BF11170140-41266,TEC-AC-6073,BF-111701404,62,13,3,0,260
ES-2012-DB1306048-41171,FUR-CH-5752,DB-1306048,177,-5,4,0.1,123
CA-2014-BF11170140-41747,TEC-PH-5257,BF-111701408,36,4,1,0.2,98
ES-2015-MH17785139-42210,OFF-ST-6264,MH-17785139,1016,314,5,0,1094
IN-2013-MH174407-41425,TEC-CO-5993,MH-174407,306,0,2,0.1,794
CA-2015-BF11170140-42353,OFF-SU-2981,BF-111701406,25,6,3,0,296
US-2014-MA1799536-41947,FUR-BO-5777,MA-1799536,706,-459,9,0.4,329
US-2014-BF11170140-41760,FUR-FU-4329,BF-111701402,22,-10,3,0.6,149
ES-2012-DB1361548-41136,TEC-CO-3599,DB-1361548,669,289,5,0.1,150
IT-2013-GG1465045-41475,OFF-ST-6263,GG-1465045,735,-32,4,0.1,812
ID-2013-AO1081059-41556,FUR-TA-3418,AO-1081059,786,-563,3,0.47,732
CM-2013-LP708022-41625,TEC-MA-5501,LP-708022,1250,12,4,0,543
IN-2014-NC185357-41731,FUR-CH-4521,NC-185357,517,109,9,0.1,1119
ID-2013-JF1519059-41454,OFF-ST-6031,JF-1519059,529,76,5,0.17,867
IR-2014-BN151560-41795,TEC-PH-5246,BN-151560,1057,274,6,0,423
US-2012-BF11170140-41266,FUR-FU-6355,BF-111701404,23,5,1,0,260
TU-2012-PR8880134-41105,FUR-TA-4705,PR-8880134,267,-127,2,0.6,767
MX-2015-SD2048582-42242,OFF-AP-4490,SD-2048582,234,49,5,0,65
CA-2014-BF11170140-41747,FUR-FU-4386,BF-111701408,18,6,8,0.2,98
ID-2015-HJ148757-42229,FUR-TA-3772,HJ-148757,560,-210,3,0.6,776
IN-2012-DL1349558-41215,FUR-CH-5457,DL-1349558,880,0,5,0,30
ES-2012-EB1411048-40981,OFF-ST-4057,EB-1411048,230,20,2,0.1,24
CA-2015-BF11170140-42353,OFF-FA-2890,BF-111701406,17,8,6,0,296
US-2013-BF11170140-41420,OFF-EN-5974,BF-111701408,12,4,2,0.2,1219
ES-2013-JB1600045-41306,OFF-AR-6106,JB-1600045,298,71,6,0,125
MX-2013-JO1528039-41530,TEC-AC-5224,JO-1528039,650,299,4,0,224
ES-2012-LR1703548-41245,TEC-MA-5539,LR-1703548,379,128,8,0,469
ES-2014-RP1985564-41815,OFF-ST-4267,RP-1985564,623,41,5,0.4,152
ES-2015-SC2009548-42272,TEC-CO-3598,SC-2009548,955,391,3,0,892
IN-2015-Co1264058-42326,TEC-PH-3807,Co-1264058,654,268,1,0,488
ES-2015-NW1840045-42179,FUR-TA-4706,NW-1840045,868,66,4,0.35,256
ID-2015-BV1124527-42232,FUR-CH-5379,BV-1124527,457,13,1,0,725
CA-2014-BF11170140-41954,FUR-FU-4053,BF-111701404,9,2,1,0,1
MX-2013-TS2134039-41354,OFF-ST-6049,TS-2134039,394,15,3,0,448
IT-2014-NS18640124-41894,FUR-BO-5948,NS-18640124,653,-457,3,0.5,267
ES-2012-JF15565139-41135,FUR-BO-3897,JF-15565139,168,64,1,0,792
IN-2013-MH180257-41443,TEC-PH-3790,MH-180257,328,51,4,0.1,268
GH-2013-RE945049-41500,OFF-ST-6261,RE-945049,816,212,4,0,947
IN-2015-KD164957-42286,TEC-CO-6002,KD-164957,1116,37,10,0.1,556
ES-2015-EH14125139-42230,TEC-MA-4212,EH-14125139,351,84,3,0,176
IN-2012-WB2185058-41178,FUR-BO-4859,WB-2185058,1022,40,6,0,510
IN-2014-DV1304558-41865,TEC-PH-5338,DV-1304558,333,126,2,0,753
PL-2014-TS11370103-41702,TEC-PH-5355,TS-11370103,637,70,1,0,762
US-2015-BF11170140-42070,OFF-BI-4012,BF-111701404,14,5,9,0.2,1099
CA-2013-BF11170140-41407,OFF-FA-3051,BF-111701402,16,5,4,0.2,1220
IN-2014-TM2149059-41786,FUR-BO-5786,TM-2149059,1094,270,3,0.07,679
IN-2015-LH16900130-42195,FUR-CH-4701,LH-16900130,363,-89,3,0.27,406
ES-2015-KN1645045-42269,OFF-AP-4731,KN-1645045,833,92,3,0.1,251
IN-2013-EB1397527-41347,TEC-AC-5865,EB-1397527,713,342,9,0,365
MO-2013-NK849086-41366,TEC-PH-3147,NK-849086,636,139,1,0,645
ES-2012-RH19510139-41075,TEC-MA-5575,RH-19510139,605,266,5,0,798
ID-2015-CG125207-42341,OFF-AP-4970,CG-125207,464,98,6,0.1,151
CA-2012-BF11170140-41011,OFF-LA-3197,BF-111701406,7,3,3,0,1224
IT-2012-EM1409564-41116,TEC-PH-5264,EM-1409564,173,-69,2,0.4,92
AE-2014-EB4110138-41926,FUR-BO-3647,EB-4110138,224,-232,6,0.7,379
SA-2015-RB9705110-42030,FUR-CH-4701,RB-9705110,332,43,2,0,1225
IN-2013-RW195407-41573,TEC-PH-3151,RW-195407,498,119,4,0,913
TU-2015-JD5895134-42367,OFF-AP-4738,JD-5895134,209,-209,1,0.6,318
IN-2013-CC121457-41531,OFF-ST-6033,CC-121457,515,108,4,0,212
TU-2014-AR510134-41845,FUR-CH-5807,AR-510134,537,-134,8,0.6,178
IT-2012-NC1841548-41217,OFF-AP-3577,NC-1841548,931,103,2,0.1,91
US-2014-AA10375101-41818,FUR-TA-3354,AA-10375101,189,-435,3,0.7,6
ES-2015-CM119358-42295,TEC-MA-5567,CM-119358,509,234,6,0,985
IN-2015-RF1934527-42007,OFF-ST-4055,RF-1934527,634,171,5,0,57
ES-2012-FM1421548-41005,OFF-AP-4969,FM-1421548,537,220,7,0.1,1096
IN-2012-FW1439511-41196,OFF-AP-4732,FW-1439511,928,389,3,0,739
MX-2014-DK1283593-41951,FUR-BO-3891,DK-1283593,549,203,2,0,940
US-2013-BF11170140-41420,OFF-PA-6550,BF-111701408,18,5,1,0.2,1219
IN-2014-KL1655592-41857,TEC-CO-6010,KL-1655592,711,263,2,0,638
ES-2014-LR16915120-41900,TEC-CO-4573,LR-16915120,573,137,3,0,1226
ID-2015-NS18505144-42075,FUR-CH-4524,NS-18505144,735,201,14,0.27,878
ID-2014-CC1237059-41912,TEC-CO-4582,CC-1237059,553,249,4,0.07,174
IN-2015-JK1537059-42054,FUR-BO-4867,JK-1537059,341,80,3,0.07,1049
US-2012-BF11170140-41266,OFF-ST-6288,BF-111701404,20,0,1,0,260
ES-2015-BF109758-42250,TEC-PH-5272,BF-109758,779,31,6,0,562
CA-2015-BP11185140-42244,TEC-AC-5142,BP-111851406,1119,209,14,0.2,43
IN-2013-DW1358558-41532,FUR-BO-3618,DW-1358558,716,250,5,0,635
ID-2013-EM140657-41411,OFF-PA-3988,EM-140657,365,48,9,0.1,354
EG-2012-VM1183538-41201,FUR-CH-4633,VM-1183538,808,177,14,0,1212
SF-2014-TH11115117-41689,OFF-ST-5692,TH-11115117,849,144,6,0,945
ES-2014-EB1384048-41786,TEC-PH-3803,EB-1384048,1062,265,7,0,679
CA-2013-BP11185140-41514,TEC-PH-5241,BP-111851402,1099,82,5,0.2,237
ES-2012-SN20560139-41208,FUR-BO-5780,SN-20560139,590,259,3,0,235
IN-2015-TP2141521-42269,TEC-MA-5543,TP-2141521,512,0,3,0,251
IN-2014-AB100157-41815,TEC-PH-3793,AB-100157,477,169,6,0.1,152
ID-2015-RF19345102-42249,FUR-CH-5773,RF-19345102,695,-167,2,0.25,544
MX-2015-NC1834039-42165,TEC-CO-3587,NC-1834039,519,217,3,0.002,162
MX-2012-CP1234031-41034,FUR-BO-3885,CP-1234031,187,16,2,0,1154
ES-2013-MR1754548-41583,TEC-MA-4190,MR-1754548,304,109,7,0,567
IN-2013-SJ205007-41488,TEC-AC-3395,SJ-205007,331,88,9,0.1,167
MX-2014-SJ2012539-41908,FUR-BO-4848,SJ-2012539,548,180,2,0,73
IN-2015-DK1315011-42298,OFF-ST-5712,DK-1315011,648,265,8,0,840
CA-2014-BP11185140-41895,FUR-CH-4618,BP-111851404,466,52,2,0.2,376
IN-2015-RS1942027-42270,FUR-CH-5773,RS-1942027,927,64,2,0,478
ID-2014-KH1636059-41941,TEC-PH-3815,KH-1636059,469,67,4,0.17,724
IZ-2015-KM672061-42020,TEC-CO-5996,KM-672061,674,303,4,0,911
ES-2015-EM1381064-42291,OFF-AP-3875,EM-1381064,1072,182,2,0,561
MX-2013-SC2084582-41636,FUR-BO-3903,SC-2084582,582,218,3,0.2,841
MX-2012-DS1303018-41235,OFF-PA-6603,DS-1303018,269,123,9,0,529
ID-2015-NM18445118-42073,TEC-PH-5342,NM-18445118,292,-81,8,0.5,917
IN-2015-JB1600027-42185,TEC-CO-4778,JB-1600027,385,126,3,0,769
US-2014-MC175905-41845,TEC-CO-6006,MC-175905,238,-24,5,0.402,178
US-2012-MO1750082-40962,FUR-CH-4519,MO-1750082,157,0,5,0.2,304
MX-2014-AS1009018-41809,TEC-CO-5994,AS-1009018,447,178,4,0.002,727
IN-2013-FG1426058-41509,TEC-PH-3135,FG-1426058,439,61,6,0,820
IN-2014-RM1975059-41762,TEC-MA-5542,RM-1975059,1154,417,8,0.17,263
ES-2014-FM1438064-41880,FUR-FU-5730,FM-1438064,434,160,4,0,990
US-2015-BP11185140-42349,OFF-ST-4244,BP-111851404,324,38,5,0,662
IN-2013-AB1001558-41284,TEC-AC-4187,AB-1001558,1039,301,4,0,114
ID-2013-AA1064559-41277,OFF-ST-4295,AA-1064559,142,48,3,0.17,907
MX-2014-NP1868582-41814,FUR-TA-3756,NP-1868582,286,42,2,0.2,518
ES-2012-LS17230139-41234,FUR-BO-3615,LS-17230139,142,41,1,0,63
ES-2014-JR162108-41916,FUR-BO-3616,JR-162108,437,65,3,0,551
ID-2012-RR195257-41088,TEC-PH-5342,RR-195257,460,132,7,0.1,577
IN-2013-CV1229559-41522,TEC-PH-5843,CV-1229559,313,86,3,0.17,961
ID-2015-CC1214597-42287,TEC-CO-6006,CC-1214597,538,-506,9,0.5,652
PL-2015-LB6735103-42214,TEC-MA-5021,LB-6735103,489,97,4,0,665
IN-2014-BT1168078-41817,TEC-PH-3144,BT-1168078,551,215,4,0,165
ES-2012-CB12415139-41132,TEC-MA-5019,CB-12415139,597,184,5,0,589
ID-2015-TB214007-42344,FUR-CH-4654,TB-214007,1654,165,4,0.1,511
MX-2013-SE2011028-41435,TEC-AC-5225,SE-2011028,495,99,3,0,651
ID-2013-AF108707-41317,FUR-FU-6253,AF-108707,593,-39,6,0.1,967
ES-2015-DL1331548-42351,OFF-AR-6125,DL-1331548,311,102,7,0,160
IT-2014-LC1688545-41860,TEC-AC-5895,LC-1688545,762,304,3,0,1189
CA-2014-BP11185140-41997,FUR-BO-3651,BP-111851402,141,-14,2,0.3,391
MX-2015-DP1316593-42293,OFF-EN-3100,DP-1316593,207,101,9,0,601
IS-2015-PB921063-42062,TEC-AC-4173,PB-921063,585,0,14,0,350
RS-2013-BP1050108-41317,TEC-PH-5270,BP-1050108,530,26,4,0,967
ES-2015-CD1192045-42367,FUR-CH-4525,CD-1192045,400,13,6,0.1,318
IN-2012-FO1430578-40949,FUR-CH-5367,FO-1430578,304,2,7,0,171
US-2015-VB2174598-42318,TEC-CO-4792,VB-2174598,718,-314,5,0.402,972
CA-2013-BP11185140-41514,FUR-TA-4615,BP-111851402,103,-16,1,0.3,237
IN-2014-KH1633058-41828,OFF-ST-6032,KH-1633058,641,179,5,0,483
ES-2015-AH10210120-42267,FUR-CH-5774,AH-10210120,734,247,2,0.2,356
ES-2012-CC12685139-41169,FUR-BO-3636,CC-12685139,517,160,3,0,1227
CA-2015-BP11185140-42368,FUR-FU-5416,BP-111851404,101,37,8,0,498
ES-2012-HP14815139-40992,OFF-AR-6106,HP-14815139,149,35,3,0,976
US-2014-MH1745518-41912,FUR-BO-3642,MH-1745518,388,-330,4,0.6,174
