Order_ID,Product_ID,Customer_ID,TimeID,Sales,Profit,Quantity,Discount
ID-2015-KM162257-42018,TEC-PH-5836,KM-162257,34,330.0,-209.0,4,0.4
IN-2012-KB164057-40953,OFF-ST-6264,KB-164057,380,406.0,178.0,2,0.0
ES-2015-BB1154548-42336,FUR-BO-4865,BB-1154548,335,225.0,95.0,2,0.1
UZ-2015-FP4320142-42287,OFF-AP-4965,FP-4320142,652,570.0,159.0,1,0.0
IT-2014-PB1910564-41843,TEC-PH-3143,PB-1910564,764,251.0,-62.0,3,0.4
IT-2015-EK13795139-42277,FUR-FU-3049,EK-13795139,495,385.0,-77.0,11,0.3
ES-2013-KL16555139-41509,FUR-CH-4631,KL-16555139,820,159.0,6.0,3,0.0
ES-2014-LR16915120-41924,OFF-ST-4260,LR-16915120,143,122.0,14.0,1,0.1
MX-2014-TS2134018-41956,FUR-BO-4855,TS-2134018,359,164.0,18.0,2,0.0
MX-2013-DK1289582-41613,FUR-CH-5796,DK-1289582,734,365.0,41.0,5,0.2
ES-2015-JW1607545-42224,TEC-AC-5202,JW-1607545,955,143.0,5.0,2,0.0
ID-2015-LW172157-42293,OFF-EN-3661,LW-172157,601,208.0,62.0,5,0.1
ES-2012-SR204258-40922,OFF-PA-6615,SR-204258,1248,224.0,102.0,11,0.0
IT-2013-TC21535120-41564,OFF-ST-4095,TC-21535120,368,264.0,-20.0,6,0.1
MX-2014-SW2075582-41926,FUR-BO-3894,SW-2075582,379,265.0,23.0,4,0.2
IT-2014-DM1334548-41686,FUR-BO-4848,DM-1334548,1202,1110.0,110.0,3,0.1
ES-2012-DO1364548-41151,OFF-ST-4267,DO-1364548,1064,374.0,141.0,2,0.1
US-2015-CA12310140-42348,OFF-ST-5764,CA-123101406,530,37.0,-7.0,1,0.2
IR-2013-GW460560-41338,TEC-AC-3393,GW-460560,550,154.0,26.0,4,0.0
IT-2014-HF14995139-41952,OFF-ST-4259,HF-14995139,1017,480.0,-480.0,7,0.5
US-2014-CA12310140-41642,TEC-AC-4876,CA-123101402,1014,30.0,-5.0,2,0.2
IT-2015-AG1076564-42018,FUR-CH-4544,AG-1076564,34,358.0,-251.0,6,0.6
ID-2012-EM1382597-41163,FUR-BO-3888,EM-1382597,896,339.0,-59.0,3,0.2
US-2014-DW1358536-41896,FUR-TA-3756,DW-1358536,273,483.0,-612.0,9,0.7
IN-2012-BS11755113-41061,OFF-ST-6246,BS-11755113,708,266.0,122.0,2,0.0
SA-2015-DK3225110-42119,OFF-ST-6246,DK-3225110,863,266.0,47.0,2,0.0
CA-2015-CA12310140-42356,OFF-SU-4324,CA-123101404,45,13.0,3.0,1,0.0
MX-2015-MG1820593-42322,OFF-AP-3583,MG-1820593,537,306.0,122.0,6,0.0
ID-2015-BP11095130-42124,OFF-ST-6049,BP-11095130,254,209.0,-142.0,2,0.47
IN-2015-CC121457-42179,OFF-SU-2996,CC-121457,256,98.0,22.0,2,0.0
RO-2015-CV2805107-42112,FUR-CH-5453,CV-2805107,960,187.0,67.0,2,0.0
ID-2014-DK133757-41888,TEC-PH-5341,DK-133757,890,197.0,13.0,3,0.1
ES-2014-KH1663045-41976,TEC-PH-5341,KH-1663045,181,248.0,78.0,4,0.15
IT-2014-CC1247545-41948,OFF-ST-4078,CC-1247545,5,534.0,0.0,3,0.1
SF-2014-DB3060117-41866,TEC-CO-4589,DB-3060117,347,288.0,17.0,2,0.0
ES-2014-HW1493545-41858,OFF-ST-6041,HW-1493545,711,89.0,-3.0,6,0.1
IT-2014-RW1963045-41817,TEC-MA-5572,RW-1963045,165,448.0,0.0,2,0.15
US-2012-CA12310140-41108,OFF-BI-2911,CA-123101406,175,3.0,1.0,1,0.0
ES-2014-EM1409548-41992,OFF-EN-4910,EM-1409548,394,226.0,61.0,5,0.0
MX-2013-JH159855-41553,OFF-ST-4295,JH-159855,1040,114.0,-65.0,5,0.4
IT-2013-CS1225064-41468,TEC-PH-5246,CS-1225064,276,211.0,-49.0,2,0.4
IN-2014-NM185207-41934,OFF-AR-6108,NM-185207,605,189.0,50.0,4,0.1
MX-2014-JF1529536-41930,TEC-PH-5359,JF-1529536,555,262.0,-9.0,4,0.2
ID-2015-AS1009058-42316,FUR-BO-3647,AS-1009058,182,312.0,-87.0,5,0.5
MX-2012-LP1709551-41116,TEC-CO-4770,LP-1709551,92,803.0,14.0,7,0.0
MX-2013-CS1213082-41528,TEC-PH-5349,CS-1213082,1323,260.0,96.0,6,0.0
ID-2014-PH187907-41969,TEC-AC-4165,PH-187907,932,417.0,134.0,4,0.1
US-2012-CA12310140-41108,OFF-BI-3185,CA-123101406,175,20.0,9.0,2,0.0
MX-2012-AH1003082-41251,OFF-AR-5930,AH-1003082,531,181.0,9.0,6,0.0
ES-2014-CY1274545-41711,OFF-ST-4057,CY-1274545,95,231.0,84.0,2,0.1
ID-2014-LM1706559-41949,TEC-PH-3797,LM-1706559,738,610.0,110.0,9,0.17
SF-2015-LT7110117-42280,TEC-MA-5018,LT-7110117,490,244.0,70.0,2,0.0
UP-2014-RB9330137-41743,TEC-CO-3602,RB-9330137,1297,589.0,0.0,4,0.0
MX-2013-MC1757531-41611,TEC-CO-3602,MC-1757531,371,392.0,65.0,4,0.0
MX-2015-JL1513018-42159,OFF-EN-4443,JL-1513018,897,199.0,63.0,8,0.0
CA-2015-CK12325140-42053,FUR-CH-4399,CK-123251406,1113,899.0,-12.0,5,0.3
ES-2014-PK1907544-41703,OFF-ST-5693,PK-1907544,502,426.0,68.0,3,0.0
PL-2012-RW9540103-40961,OFF-BI-3256,RW-9540103,1106,402.0,24.0,8,0.0
TU-2015-SC10440134-42277,FUR-BO-3905,SC-10440134,495,194.0,-77.0,4,0.6
NI-2015-TC1098095-42033,TEC-PH-3807,TC-1098095,485,196.0,-170.0,1,0.7
CG-2015-VG1179033-42209,OFF-AR-5902,VG-1179033,768,202.0,58.0,4,0.0
MX-2013-MP1747018-41563,TEC-CO-3604,MP-1747018,1239,384.0,137.0,4,0.0
IN-2015-BG1103558-42253,TEC-PH-3798,BG-1103558,494,402.0,36.0,5,0.0
AO-2013-DL34954-41296,TEC-CO-3602,DL-34954,889,147.0,0.0,1,0.0
ID-2015-HG1502559-42194,FUR-FU-6255,HG-1502559,133,234.0,-12.0,3,0.27
MX-2015-BF1127551-42314,OFF-AP-4499,BF-1127551,113,566.0,130.0,3,0.0
ID-2015-BG1169588-42012,TEC-MA-6139,BG-1169588,428,407.0,29.0,3,0.17
IN-2012-PJ1883527-41079,FUR-CH-5371,PJ-1883527,707,377.0,162.0,7,0.0
MX-2014-CS1195082-41796,TEC-PH-5273,CS-1195082,13,259.0,116.0,3,0.0
US-2012-CK12325140-40981,FUR-CH-4398,CK-123251408,24,1139.0,284.0,4,0.0
ID-2015-LC1693097-42264,FUR-CH-5412,LC-1693097,144,518.0,12.0,4,0.2
MX-2013-RB1964518-41436,TEC-MA-4202,RB-1964518,303,104.0,17.0,2,0.0
CA-2015-CK12325140-42053,FUR-TA-5791,CK-123251406,1113,455.0,-106.0,5,0.4
ES-2013-RA19285120-41632,OFF-ST-4266,RA-19285120,1079,559.0,99.0,3,0.1
CA-2014-CK12325140-41738,FUR-FU-4090,CK-123251408,545,159.0,31.0,4,0.0
MX-2014-CC1267093-41773,OFF-AP-3573,CC-1267093,424,199.0,83.0,1,0.0
ES-2015-BE1133545-42091,OFF-ST-6247,BE-1133545,593,845.0,84.0,7,0.1
CA-2015-CK12325140-42053,FUR-FU-4329,CK-123251406,1113,30.0,8.0,2,0.2
ES-2015-MH1745564-42315,OFF-PA-4170,MH-1745564,104,201.0,88.0,9,0.0
MX-2014-MH1802582-41955,FUR-CH-5757,MH-1802582,718,153.0,-3.0,5,0.2
IN-2015-RA1988527-42034,FUR-FU-3030,RA-1988527,313,174.0,15.0,4,0.0
IN-2013-SW202757-41552,OFF-ST-6274,SW-202757,527,147.0,4.0,3,0.1
MX-2013-RD1948082-41389,OFF-AR-5904,RD-1948082,515,276.0,5.0,8,0.0
ES-2012-JO1514545-41072,FUR-BO-5952,JO-1514545,981,264.0,55.0,2,0.1
IN-2012-RB1970559-41072,FUR-CH-5378,RB-1970559,981,332.0,18.0,1,0.27
MX-2012-FW1439539-41090,FUR-BO-3635,FW-1439539,779,463.0,120.0,4,0.0
US-2013-SE2011098-41535,TEC-AC-3402,SE-2011098,75,517.0,-189.0,5,0.4
MX-2014-EM141405-41915,FUR-BO-3634,EM-141405,887,204.0,-30.0,3,0.4
IN-2015-AG1027027-42304,TEC-PH-3151,AG-1027027,301,249.0,59.0,2,0.0
CA-2015-CK12325140-42053,TEC-PH-6347,CK-123251406,1113,57.0,-11.0,1,0.4
RW-2015-DP3000109-42069,OFF-SU-4993,DP-3000109,209,344.0,82.0,8,0.0
US-2012-BB1099055-41079,FUR-CH-5396,BB-1099055,707,210.0,-73.0,4,0.4
MX-2013-ON1871582-41627,TEC-PH-5360,ON-1871582,554,164.0,26.0,2,0.0
ES-2014-CL1189048-41916,OFF-AR-3555,CL-1189048,551,155.0,4.0,3,0.0
MX-2015-ES1402028-42105,TEC-PH-5350,ES-1402028,487,371.0,159.0,4,0.0
CA-2012-CK12325140-41061,OFF-BI-4368,CK-123251404,708,59.0,19.0,3,0.2
MX-2015-MC1742593-42304,TEC-CO-3587,MC-1742593,301,526.0,188.0,3,0.0
CA-2012-CK12325140-41061,FUR-FU-3084,CK-123251404,708,73.0,21.0,6,0.0
MX-2015-MT17815100-42306,OFF-BI-2899,MT-17815100,528,303.0,60.0,9,0.0
ES-2015-GG1465048-42132,OFF-SU-4990,GG-1465048,121,187.0,80.0,4,0.0
MX-2012-SV2093582-41193,FUR-CH-4702,SV-2093582,1085,515.0,45.0,6,0.2
ES-2012-AF1088564-41164,OFF-AR-3457,AF-1088564,1110,133.0,37.0,5,0.0
IN-2013-MZ173357-41577,TEC-PH-3140,MZ-173357,345,532.0,85.0,8,0.0
ES-2013-YC2189545-41335,FUR-BO-3886,YC-2189545,824,259.0,-8.0,2,0.1
MX-2013-BD1177039-41526,OFF-AP-4747,BD-1177039,1159,167.0,10.0,3,0.0
SF-2014-AH10075117-41774,TEC-MA-5501,AH-10075117,690,312.0,3.0,1,0.0
MX-2014-DW1358531-41779,FUR-CH-4547,DW-1358531,983,298.0,65.0,3,0.0
MX-2014-JL1523593-41776,FUR-CH-4684,JL-1523593,656,177.0,31.0,2,0.0
IN-2014-JK161207-41961,FUR-CH-4519,JK-161207,594,266.0,115.0,5,0.1
US-2015-TZ21580143-42209,OFF-AP-3572,TZ-21580143,768,362.0,-60.0,3,0.4
MX-2015-CS1240082-42175,FUR-BO-4854,CS-1240082,246,464.0,162.0,7,0.2
ID-2015-JW16075144-42368,OFF-EN-3663,JW-16075144,498,118.0,41.0,3,0.17
ES-2012-ML1826548-41136,OFF-ST-5693,ML-1826548,150,509.0,90.0,4,0.1
CA-2014-CK12325140-41738,OFF-PA-6552,CK-123251408,545,25.0,12.0,4,0.0
MX-2014-CM1265593-41745,TEC-CO-4770,CM-1265593,455,344.0,6.0,3,0.0
CA-2014-CK12325140-41738,OFF-FA-3051,CK-123251408,545,30.0,14.0,6,0.0
ID-2013-VT21700118-41635,FUR-BO-5777,VT-21700118,29,470.0,0.0,3,0.2
MX-2014-DV1304582-41866,TEC-MA-5508,DV-1304582,347,170.0,66.0,3,0.0
MX-2012-TH2111518-41269,FUR-BO-4861,TH-2111518,11,487.0,97.0,2,0.0
MG-2013-SS1014084-41503,TEC-CO-3697,SS-1014084,261,294.0,138.0,2,0.0
ES-2015-SP2092048-42063,TEC-MA-5539,SP-2092048,1009,332.0,112.0,7,0.0
ID-2012-AA10315102-41093,OFF-SU-4327,AA-10315102,1007,278.0,-141.0,13,0.45
ES-2015-JW1595545-42228,OFF-BI-6372,JW-1595545,435,226.0,67.0,8,0.0
MX-2015-FW143955-42306,OFF-AP-4958,FW-143955,528,373.0,49.0,3,0.4
US-2014-AH1003036-41787,TEC-CO-6010,AH-1003036,608,378.0,-91.0,2,0.2
CG-2013-LF718533-41585,OFF-AP-4957,LF-718533,327,310.0,21.0,1,0.0
US-2015-CK12325140-42249,OFF-FA-6129,CK-123251404,544,7.0,2.0,1,0.0
ES-2012-DC1328548-41081,TEC-AC-5224,DC-1328548,463,976.0,292.0,4,0.0
ES-2013-GH1442548-41487,TEC-PH-5825,GH-1442548,189,223.0,26.0,3,0.0
ES-2013-KE1642091-41539,TEC-MA-5574,KE-1642091,986,266.0,-133.0,2,0.5
TU-2015-MS7830134-42365,FUR-TA-3337,MS-7830134,766,121.0,-136.0,1,0.6
ES-2013-JD1579048-41628,OFF-AR-5905,JD-1579048,223,161.0,0.0,3,0.0
IN-2015-SD204857-42098,TEC-AC-3391,SD-204857,1231,414.0,-32.0,4,0.1
IN-2012-BS11755113-41061,OFF-SU-4325,BS-11755113,708,219.0,50.0,5,0.0
IT-2012-GH1448564-41116,OFF-ST-5706,GH-1448564,92,450.0,-75.0,12,0.4
CG-2012-NC853533-41003,OFF-AR-3469,NC-853533,957,293.0,146.0,6,0.0
UP-2015-SC10845137-42087,TEC-AC-3397,SC-10845137,467,474.0,9.0,8,0.0
IN-2014-BW111107-41902,OFF-EN-3654,BW-111107,618,87.0,-8.0,5,0.1
ES-2012-JO1514564-41216,TEC-AC-3387,JO-1514564,422,252.0,17.0,3,0.0
CA-2015-CK12325140-42053,OFF-BI-2924,CK-123251406,1113,5.0,-4.0,5,0.7
IN-2013-VS218207-41602,OFF-EN-3673,VS-218207,755,160.0,3.0,9,0.1
IN-2015-HD1478558-42229,TEC-CO-4771,HD-1478558,776,342.0,82.0,2,0.0
IT-2012-JE15475139-41075,FUR-FU-3032,JE-15475139,798,155.0,-22.0,2,0.3
US-2012-CP12340140-40984,FUR-TA-3562,CP-123401406,1089,1579.0,-447.0,7,0.4
US-2012-CP12340140-40984,FUR-TA-3332,CP-123401406,1089,1071.0,-553.0,4,0.4
MX-2014-CL1270082-41817,FUR-CH-5413,CL-1270082,165,350.0,70.0,4,0.2
CA-2014-CP12340140-41808,TEC-PH-6425,CP-123401406,337,566.0,153.0,3,0.0
ID-2015-EJ1415559-42342,TEC-MA-4199,EJ-1415559,506,1790.0,560.0,7,0.17
IN-2013-KH166907-41437,TEC-CO-6005,KH-166907,271,218.0,67.0,2,0.1
US-2015-DR1288082-42075,FUR-CH-4654,DR-1288082,878,485.0,-18.0,2,0.2
US-2012-CP12340140-40984,FUR-TA-4616,CP-123401406,1089,613.0,-122.0,3,0.4
MX-2013-JB1592582-41606,FUR-CH-4530,JB-1592582,84,251.0,34.0,1,0.2
CA-2013-CP12340140-41585,OFF-BI-4343,CP-123401408,327,1345.0,-1031.0,5,0.7
MO-2014-FM421586-41901,FUR-BO-5961,FM-421586,316,195.0,45.0,1,0.0
MX-2013-JL1550518-41346,TEC-AC-5889,JL-1550518,558,177.0,70.0,5,0.0
SA-2013-AR345110-41628,OFF-ST-6248,AR-345110,223,269.0,126.0,2,0.0
ES-2015-FH14275139-42229,FUR-FU-6244,FH-14275139,776,119.0,-23.0,4,0.3
RO-2015-KF6285107-42223,FUR-CH-5411,KF-6285107,258,333.0,26.0,2,0.0
ES-2015-AB1016545-42356,OFF-EN-3103,AB-1016545,45,118.0,57.0,3,0.0
US-2014-CP12340140-41927,TEC-AC-6353,CP-123401404,573,177.0,30.0,3,0.0
ES-2012-DJ13420120-41268,FUR-BO-3648,DJ-13420120,491,245.0,61.0,2,0.0
PL-2013-FM4290103-41332,TEC-CO-3591,FM-4290103,1295,385.0,92.0,2,0.0
CA-2014-CP12340140-41781,OFF-FA-6129,CP-123401406,588,111.0,54.0,2,0.0
LI-2015-TH1123573-42050,FUR-BO-5953,TH-1123573,1250,299.0,89.0,2,0.0
IR-2014-ZD1192560-41954,TEC-AC-4152,ZD-1192560,1,157.0,69.0,4,0.0
MX-2014-MS1783082-41993,FUR-CH-5454,MS-1783082,385,658.0,8.0,7,0.2
IT-2012-SJ2050064-40932,FUR-CH-4564,SJ-2050064,505,72.0,-56.0,1,0.6
IN-2015-GB145757-42185,TEC-AC-5864,GB-145757,769,293.0,-78.0,6,0.4
CA-2015-CP12340140-42119,OFF-ST-5980,CP-123401408,863,113.0,-21.0,2,0.2
IN-2014-TC215357-41958,OFF-EN-4916,TC-215357,319,148.0,5.0,4,0.0
MX-2015-DB1321082-42315,FUR-BO-3634,DB-1321082,104,546.0,75.0,6,0.2
MX-2015-DG1330093-42319,OFF-ST-6046,DG-1330093,37,396.0,71.0,3,0.0
MX-2015-EM1414051-42264,OFF-AP-4971,EM-1414051,144,222.0,93.0,4,0.0
IN-2015-FM14380102-42131,TEC-AC-5115,FM-14380102,671,199.0,18.0,5,0.45
ES-2014-NP1868514-41803,OFF-PA-4461,NP-1868514,250,105.0,18.0,2,0.0
CA-2014-CP12340140-41794,FUR-TA-4624,CP-123401404,517,71.0,-1.0,2,0.2
IN-2015-JK1562558-42249,TEC-PH-3142,JK-1562558,544,130.0,50.0,2,0.0
MX-2015-LP17095132-42178,OFF-EN-5031,LP-17095132,534,156.0,46.0,5,0.0
ES-2015-DM1334548-42333,OFF-FA-6189,DM-1334548,676,120.0,46.0,11,0.0
US-2012-CP12340140-40984,OFF-PA-6470,CP-123401406,1089,155.0,75.0,4,0.0
IN-2013-TS2150558-41500,TEC-CO-6003,TS-2150558,947,367.0,47.0,3,0.0
US-2015-DM1295536-42104,FUR-BO-4853,DM-1295536,1137,150.0,7.0,3,0.4
US-2012-CP12340140-40984,OFF-PA-6479,CP-123401406,1089,34.0,16.0,7,0.0
ES-2014-AG1030096-41878,TEC-CO-3687,AG-1030096,122,636.0,146.0,2,0.0
ES-2014-JL1513045-41798,TEC-MA-4205,JL-1513045,348,223.0,60.0,1,0.15
IR-2015-KL664560-42223,OFF-ST-4257,KL-664560,258,137.0,54.0,1,0.0
IN-2014-LB1679511-41774,OFF-AP-3857,LB-1679511,690,200.0,36.0,3,0.0
IT-2015-SU2066562-42270,OFF-ST-5708,SU-2066562,478,122.0,-46.0,4,0.5
MX-2013-SW2027536-41587,TEC-PH-5844,SW-2027536,226,597.0,209.0,9,0.2
CA-2013-CP12340140-41585,OFF-BI-3278,CP-123401408,327,16.0,-12.0,9,0.7
CA-2014-CP12340140-41808,OFF-BI-4834,CP-123401406,337,7.0,3.0,2,0.0
MX-2015-Dp1324018-42304,TEC-AC-5206,Dp-1324018,301,204.0,53.0,3,0.0
CA-2014-CP12340140-41808,OFF-AR-5330,CP-123401406,337,9.0,2.0,3,0.0
RO-2013-DB3405107-41371,TEC-CO-4792,DB-3405107,1205,360.0,21.0,1,0.0
CA-2015-CP12340140-42209,OFF-BI-3119,CP-123401406,768,13.0,4.0,3,0.2
US-2013-BF1097536-41460,FUR-CH-4702,BF-1097536,1184,257.0,22.0,3,0.2
MX-2015-JB1604593-42320,TEC-CO-6009,JB-1604593,404,475.0,218.0,2,0.0
IN-2014-EB13750113-41873,FUR-CH-5373,EB-13750113,36,175.0,64.0,3,0.0
ES-2015-ME1732064-42253,FUR-CH-4682,ME-1732064,494,153.0,-84.0,3,0.6
CA-2013-CS12355140-41521,TEC-AC-5105,CS-123551408,624,619.0,111.0,5,0.0
IN-2013-RD1958527-41494,TEC-AC-5134,RD-1958527,19,494.0,4.0,2,0.0
CA-2013-CS12355140-41521,OFF-PA-6459,CS-123551408,624,279.0,137.0,5,0.0
MX-2014-TA2138582-41991,TEC-CO-4767,TA-2138582,48,161.0,2.0,1,0.0
CA-2015-CS12355140-42363,TEC-MA-3985,CS-123551408,559,479.0,239.0,3,0.0
ID-2013-EH13990102-41585,FUR-FU-6253,EH-13990102,327,494.0,-138.0,6,0.25
ID-2015-BD115607-42239,TEC-CO-6006,BD-115607,332,323.0,-25.0,3,0.1
ES-2015-KD1661545-42244,TEC-CO-3593,KD-1661545,43,483.0,28.0,3,0.15
IT-2012-SC2072545-41243,OFF-ST-4096,SC-2072545,807,392.0,-43.0,9,0.1
ID-2015-KB1631559-42367,TEC-CO-4784,KB-1631559,318,584.0,194.0,5,0.07
ES-2015-RF19735139-42188,TEC-PH-5351,RF-19735139,399,275.0,57.0,2,0.0
MX-2013-LH1690039-41370,FUR-TA-3437,LH-1690039,919,354.0,84.0,2,0.2
MX-2015-CB1253531-42188,FUR-BO-5771,CB-1253531,399,398.0,179.0,4,0.0
MX-2012-DB1361526-41241,OFF-ST-6046,DB-1361526,569,264.0,47.0,2,0.0
IN-2015-CC1267058-42342,TEC-MA-5008,CC-1267058,506,940.0,141.0,3,0.0
ID-2013-DV1346559-41361,OFF-ST-6046,DV-1346559,482,329.0,-7.0,2,0.17
CA-2012-CS12355140-41135,OFF-AP-4292,CS-123551408,792,152.0,17.0,5,0.2
LI-2013-HD478573-41319,FUR-BO-5966,HD-478573,968,387.0,127.0,1,0.0
IN-2015-KD1634578-42160,TEC-AC-4172,KD-1634578,1046,304.0,103.0,8,0.0
CA-2015-CS12355140-42172,TEC-AC-5144,CS-123551406,280,479.0,107.0,6,0.2
SL-2015-MH8115112-42213,TEC-PH-5335,MH-8115112,1165,339.0,67.0,2,0.0
MX-2014-RA1988551-41795,TEC-CO-5995,RA-1988551,423,887.0,327.0,8,0.0
ID-2012-SW20245102-41100,OFF-BI-6372,SW-20245102,1147,216.0,86.0,9,0.15
ID-2013-BS113807-41597,TEC-AC-5874,BS-113807,444,307.0,-34.0,3,0.1
IN-2012-LH1690059-41094,TEC-PH-5338,LH-1690059,1332,415.0,105.0,3,0.17
CG-2014-MR754533-41650,OFF-ST-6032,MR-754533,938,256.0,71.0,2,0.0
US-2014-DC1328555-41993,FUR-BO-3647,DC-1328555,385,149.0,-20.0,3,0.4
IN-2014-DF1313558-41881,FUR-BO-5948,DF-1313558,127,435.0,209.0,1,0.0
NI-2012-GR456095-40975,TEC-CO-3686,GR-456095,854,383.0,-575.0,4,0.7
ES-2013-PO1885064-41408,OFF-AR-3484,PO-1885064,1232,98.0,41.0,5,0.0
CA-2015-CS12355140-42363,FUR-CH-4840,CS-123551408,559,232.0,60.0,4,0.0
ES-2015-VG2180564-42328,OFF-EN-4441,VG-2180564,60,286.0,65.0,6,0.0
ES-2012-RE1945048-41235,FUR-BO-3899,RE-1945048,529,307.0,81.0,2,0.1
US-2015-AG10330143-42167,OFF-ST-6033,AG-10330143,546,154.0,-5.0,3,0.4
MX-2014-KH1669065-41845,OFF-SU-4974,KH-1669065,178,69.0,30.0,3,0.0
MX-2012-BK1126037-41061,FUR-CH-5449,BK-1126037,708,286.0,65.0,3,0.0
CA-2012-CS12355140-41135,OFF-PA-6511,CS-123551408,792,91.0,29.0,5,0.2
ES-2013-FM1429045-41577,TEC-CO-4582,FM-1429045,345,631.0,-22.0,5,0.15
IT-2014-HJ1487548-41956,OFF-SU-4316,HJ-1487548,359,115.0,55.0,5,0.0
ES-2015-JS1568545-42122,FUR-BO-5779,JS-1568545,669,356.0,19.0,2,0.1
IT-2014-KT16465139-41961,OFF-ST-6049,KT-16465139,594,296.0,-242.0,3,0.5
IN-2014-RB1936027-41762,FUR-FU-3942,RB-1936027,263,214.0,92.0,2,0.0
IN-2013-RD1958527-41494,TEC-CO-3599,RD-1958527,19,297.0,14.0,2,0.0
IN-2015-RF198407-42300,OFF-ST-6067,RF-198407,247,349.0,31.0,8,0.1
MX-2015-SP2065082-42257,TEC-AC-4188,SP-2065082,1121,517.0,180.0,3,0.0
GH-2014-BS136549-41766,OFF-EN-5033,BS-136549,935,364.0,123.0,10,0.0
IN-2014-CC125507-41963,FUR-FU-5728,CC-125507,1067,395.0,175.0,4,0.1
CA-2013-CS12355140-41448,TEC-PH-5604,CS-123551404,384,217.0,19.0,2,0.2
US-2014-FC143355-41969,TEC-PH-3817,FC-143355,932,221.0,-66.0,4,0.4
CA-2012-CS12355140-41135,OFF-BI-5637,CS-123551406,792,62.0,30.0,3,0.0
MX-2014-MS1771028-41919,TEC-PH-3815,MS-1771028,1016,282.0,64.0,3,0.0
MX-2014-BW1120018-41842,FUR-FU-3023,BW-1120018,691,308.0,89.0,9,0.0
ID-2015-BT1168059-42014,TEC-PH-5337,BT-1168059,991,276.0,46.0,2,0.17
IN-2015-LC1714058-42166,TEC-PH-3143,LC-1714058,731,139.0,11.0,1,0.0
GH-2015-SS1059049-42341,TEC-PH-3785,SS-1059049,151,183.0,27.0,1,0.0
ES-2013-BF1117045-41445,FUR-FU-5728,BF-1117045,382,439.0,48.0,4,0.0
ES-2015-GR1456048-42025,FUR-CH-5396,GR-1456048,944,354.0,31.0,3,0.1
ES-2012-HK1489045-41216,TEC-MA-5574,HK-1489045,422,226.0,26.0,1,0.15
CA-2013-CS12355140-41448,TEC-PH-4900,CS-123551404,384,143.0,8.0,3,0.2
ES-2014-SD2048548-41794,FUR-FU-3934,SD-2048548,517,122.0,17.0,3,0.0
ES-2015-TG2131048-42132,OFF-ST-6247,TG-2131048,121,321.0,-4.0,3,0.2
SU-2014-JJ5760122-41748,TEC-PH-5846,JJ-5760122,1176,246.0,14.0,2,0.0
ES-2013-PP1895545-41313,TEC-MA-4194,PP-1895545,1052,284.0,100.0,2,0.15
CA-2015-CS12355140-42109,FUR-BO-3651,CS-123551406,326,242.0,9.0,3,0.2
ES-2013-JH1618064-41574,OFF-BI-6384,JH-1618064,1001,244.0,88.0,5,0.0
IN-2015-MC1784588-42269,FUR-BO-3625,MC-1784588,251,784.0,62.0,3,0.37
MX-2013-ME1801031-41412,FUR-BO-5941,ME-1801031,1098,451.0,85.0,4,0.0
MX-2013-MD1735082-41557,FUR-CH-4632,MD-1735082,138,266.0,6.0,9,0.2
MX-2015-RD1981031-42175,OFF-AP-4955,RD-1981031,246,137.0,64.0,3,0.0
CA-2015-CS12355140-42326,OFF-AP-3503,CS-123551408,488,35.0,12.0,2,0.0
IN-2014-JH1591092-41959,FUR-FU-3034,JH-1591092,799,216.0,45.0,2,0.0
RS-2014-LC6960108-41949,OFF-AR-3527,LC-6960108,738,109.0,19.0,2,0.0
US-2015-VD2167055-42311,OFF-AP-3575,VD-2167055,288,207.0,-135.0,1,0.4
ES-2014-MC17590139-41831,TEC-CO-3678,MC-17590139,433,263.0,65.0,1,0.0
IN-2015-TS2134066-42236,OFF-PA-4464,TS-2134066,131,144.0,70.0,3,0.0
EG-2015-MM792038-42286,TEC-AC-4180,MM-792038,556,110.0,31.0,2,0.0
IN-2015-RD1958558-42010,OFF-PA-4480,RD-1958558,1028,148.0,16.0,5,0.0
ID-2014-TS2165588-41908,TEC-PH-5353,TS-2165588,73,226.0,-16.0,2,0.17
RS-2015-CM2115108-42059,OFF-ST-4267,CM-2115108,278,207.0,91.0,1,0.0
IN-2012-EM1396059-41056,FUR-BO-3897,EM-1396059,1054,470.0,65.0,3,0.07
ES-2013-SF2020045-41289,FUR-FU-5736,SF-2020045,270,362.0,130.0,7,0.0
ES-2015-SW2045548-42115,OFF-AR-6117,SW-2045548,242,126.0,41.0,5,0.0
IN-2012-TM2149059-41230,TEC-MA-6134,TM-2149059,614,95.0,35.0,3,0.17
US-2015-MT1781518-42306,TEC-MA-5548,MT-1781518,528,165.0,-202.0,2,0.6
CA-2015-CS12355140-42193,OFF-BI-6373,CS-123551406,1083,17.0,6.0,3,0.2
ES-2012-LM1706548-41138,OFF-ST-4108,LM-1706548,695,423.0,136.0,10,0.1
CA-2015-CS12355140-42172,OFF-AR-5309,CS-123551406,280,23.0,1.0,5,0.2
ES-2015-HG1484545-42327,TEC-CO-3695,HG-1484545,71,249.0,-11.0,2,0.15
CA-2014-CS12355140-41716,OFF-AR-5325,CS-123551406,1022,39.0,10.0,2,0.0
CA-2015-CS12355140-42109,OFF-BI-3302,CS-123551406,326,10.0,3.0,3,0.2
