Order_ID,Ship_Date,Ship_Mode,Delivery_Days,Shipping_Cost,Shipping_Cost_Category,Ship_Year,Ship_Month,Ship_Day
ES-2014-AJ1096045-41957,2014-11-17,First Class,3,36.0,High,2014,11,17
IN-2015-DW1319558-42236,2015-08-22,First Class,2,36.0,High,2015,8,22
ES-2012-MC18130139-41060,2012-06-03,Second Class,3,36.0,High,2012,6,3
ES-2012-TG213108-41125,2012-08-08,Standard Class,4,36.0,High,2012,8,8
IN-2015-CR1282058-42294,2015-10-21,Standard Class,4,36.0,High,2015,10,21
ID-2014-BM111407-41902,2014-09-25,Standard Class,5,36.0,High,2014,9,25
RO-2015-SJ10215107-42313,2015-11-09,Standard Class,4,36.0,High,2015,11,9
TU-2015-DV3045134-42336,2015-11-28,Same Day,0,36.0,High,2015,11,28
CA-2012-CB12025140-40988,2012-03-24,Standard Class,4,1.0,Low,2012,3,24
CA-2012-CB12025140-40988,2012-03-24,Standard Class,4,1.0,Low,2012,3,24
CA-2012-CB12025140-41229,2012-11-20,Standard Class,4,1.0,Low,2012,11,20
US-2013-BF1117082-41370,2013-04-09,Second Class,3,36.0,High,2013,4,9
IN-2014-GZ1454558-41733,2014-04-10,Standard Class,6,36.0,High,2014,4,10
CA-2015-CB12025140-42255,2015-09-12,Standard Class,4,1.0,Low,2015,9,12
ES-2015-TH21550139-42294,2015-10-19,First Class,2,36.0,High,2015,10,19
IN-2013-CA12265113-41510,2013-08-28,Standard Class,4,36.0,High,2013,8,28
ES-2014-DR1288045-41907,2014-09-30,Standard Class,5,36.0,High,2014,9,30
CA-2013-CB12025140-41514,2013-09-04,Standard Class,7,1.0,Low,2013,9,4
IT-2015-VG2180591-42365,2015-12-31,Standard Class,4,36.0,High,2015,12,31
MX-2014-AH1012082-41703,2014-03-11,Standard Class,6,36.0,High,2014,3,11
GH-2015-KT648049-42222,2015-08-13,Standard Class,7,36.0,High,2015,8,13
MO-2013-EB417086-41585,2013-11-11,Second Class,4,36.0,High,2013,11,11
CA-2015-CB12025140-42255,2015-09-12,Standard Class,4,1.0,Low,2015,9,12
IV-2014-RP939029-41692,2014-02-28,Standard Class,6,36.0,High,2014,2,28
ID-2015-JE1561097-42193,2015-07-13,Standard Class,5,36.0,High,2015,7,13
CA-2013-CB12025140-41514,2013-09-04,Standard Class,7,1.0,Low,2013,9,4
ES-2015-AR1082545-42159,2015-06-08,Standard Class,4,36.0,High,2015,6,8
CG-2012-LC693033-41217,2012-11-05,First Class,1,36.0,High,2012,11,5
IN-2014-RD197207-41999,2014-12-30,Standard Class,4,36.0,High,2014,12,30
RO-2012-SF10065107-40970,2012-03-08,Standard Class,6,36.0,High,2012,3,8
US-2013-TT21265143-41636,2014-01-02,Standard Class,5,36.0,High,2014,1,2
ES-2013-PF1916545-41630,2013-12-28,Standard Class,6,36.0,High,2013,12,28
IT-2014-KC1667548-41882,2014-09-03,First Class,3,36.0,High,2014,9,3
MX-2012-BE1141082-41235,2012-11-23,First Class,1,36.0,High,2012,11,23
ID-2015-TC21145102-42358,2015-12-24,Standard Class,4,35.0,High,2015,12,24
ID-2015-CR1262559-42053,2015-02-21,First Class,3,35.0,High,2015,2,21
IR-2014-ES402060-41836,2014-07-18,Second Class,2,35.0,High,2014,7,18
IN-2014-LE1681058-41898,2014-09-18,Second Class,2,35.0,High,2014,9,18
ES-2012-RP1985548-40920,2012-01-19,Standard Class,7,35.0,High,2012,1,19
MX-2012-PG1889551-40974,2012-03-10,Standard Class,4,35.0,High,2012,3,10
IT-2015-AB10015139-42042,2015-02-12,Second Class,5,35.0,High,2015,2,12
TU-2013-CS1845134-41284,2013-01-12,Second Class,2,35.0,High,2013,1,12
CA-2013-CB12025140-41510,2013-08-28,Standard Class,4,1.0,Low,2013,8,28
CA-2014-CB12025140-41971,2014-12-01,First Class,3,1.0,Low,2014,12,1
ES-2014-CY1274564-41726,2014-03-30,Second Class,2,35.0,High,2014,3,30
CA-2014-CG12040140-41811,2014-06-25,Standard Class,4,48.0,High,2014,6,25
IN-2013-RD1993027-41474,2013-07-24,Standard Class,5,35.0,High,2013,7,24
ES-2015-JK1532545-42179,2015-06-26,Second Class,2,35.0,High,2015,6,26
EG-2014-NP867038-41818,2014-07-02,Standard Class,4,35.0,High,2014,7,2
IN-2014-RW1969027-41763,2014-05-06,First Class,2,35.0,High,2014,5,6
IN-2013-TT2107058-41551,2013-10-09,Standard Class,5,35.0,High,2013,10,9
ES-2015-DK13225139-42279,2015-10-07,Standard Class,5,35.0,High,2015,10,7
ES-2014-GD1459064-41725,2014-03-31,Second Class,4,35.0,High,2014,3,31
IN-2012-MJ1774027-41187,2012-10-09,Second Class,4,35.0,High,2012,10,9
IT-2014-AM10705125-41892,2014-09-15,Second Class,5,35.0,High,2014,9,15
MX-2012-TP2141531-40948,2012-02-11,Second Class,2,35.0,High,2012,2,11
TU-2015-MS7830134-42365,2015-12-29,First Class,2,35.0,High,2015,12,29
IR-2014-SM1095060-41746,2014-04-22,Standard Class,5,35.0,High,2014,4,22
ID-2014-DF131357-41903,2014-09-26,Standard Class,5,35.0,High,2014,9,26
CA-2014-CG12040140-41937,2014-11-01,Standard Class,7,28.0,High,2014,11,1
US-2012-PB1915055-41157,2012-09-10,Standard Class,5,35.0,High,2012,9,10
HR-2015-BD172530-42216,2015-08-01,First Class,1,35.0,High,2015,8,1
IN-2013-LS1720058-41286,2013-01-15,First Class,3,35.0,High,2013,1,15
ES-2013-CD1192045-41609,2013-12-07,Standard Class,6,35.0,High,2013,12,7
CA-2014-CG12040140-41893,2014-09-13,Second Class,2,9.0,Medium,2014,9,13
IN-2015-CS1217558-42309,2015-11-03,Second Class,2,35.0,High,2015,11,3
ID-2012-SC2026097-41164,2012-09-16,Second Class,4,35.0,High,2012,9,16
US-2015-HR1477098-42270,2015-09-27,Standard Class,4,35.0,High,2015,9,27
IN-2015-VP2176058-42152,2015-06-02,Standard Class,5,35.0,High,2015,6,2
US-2015-DL1331555-42329,2015-11-23,First Class,2,35.0,High,2015,11,23
IN-2013-RA1988558-41427,2013-06-07,Standard Class,5,35.0,High,2013,6,7
CM-2015-LB673522-42232,2015-08-20,Standard Class,4,35.0,High,2015,8,20
CA-2014-CG12040140-41811,2014-06-25,Standard Class,4,2.0,Low,2014,6,25
IN-2014-PO1885058-41778,2014-05-23,Standard Class,4,35.0,High,2014,5,23
MX-2015-SG2047093-42180,2015-07-01,Standard Class,6,35.0,High,2015,7,1
CA-2015-CG12040140-42320,2015-11-18,Standard Class,6,2.0,Low,2015,11,18
ES-2014-MV17485120-41935,2014-10-27,Standard Class,4,35.0,High,2014,10,27
MO-2015-MK816086-42134,2015-05-13,First Class,3,35.0,High,2015,5,13
MX-2013-DK1289518-41592,2013-11-18,Second Class,4,35.0,High,2013,11,18
MX-2012-KB1658582-41076,2012-06-19,First Class,3,35.0,High,2012,6,19
RS-2013-RM9675108-41468,2013-07-18,Standard Class,5,35.0,High,2013,7,18
CA-2014-CG12040140-41811,2014-06-25,Standard Class,4,2.0,Low,2014,6,25
US-2012-CB1241598-41251,2012-12-11,First Class,3,35.0,High,2012,12,11
IN-2013-CS121757-41394,2013-05-05,Standard Class,5,35.0,High,2013,5,5
IT-2012-YC21895139-40948,2012-02-13,Standard Class,4,35.0,High,2012,2,13
ES-2014-JH1582048-41887,2014-09-11,Standard Class,6,35.0,High,2014,9,11
IN-2014-ME1772527-41965,2014-11-26,Standard Class,4,35.0,High,2014,11,26
ES-2013-MG1814548-41380,2013-04-21,Standard Class,5,35.0,High,2013,4,21
IR-2013-NP832560-41495,2013-08-14,Standard Class,5,35.0,High,2013,8,14
ES-2013-SG20890139-41571,2013-10-28,Standard Class,4,35.0,High,2013,10,28
ES-2014-AG1090045-41948,2014-11-11,Standard Class,6,35.0,High,2014,11,11
IT-2014-DL1331545-41731,2014-04-07,Second Class,5,35.0,High,2014,4,7
IN-2015-SC2030558-42283,2015-10-10,Standard Class,4,35.0,High,2015,10,10
MX-2013-JS1568536-41591,2013-11-13,Same Day,0,35.0,High,2013,11,13
ID-2015-CL12700102-42361,2015-12-27,Standard Class,4,35.0,High,2015,12,27
IT-2012-EB1384048-40941,2012-02-02,Same Day,0,35.0,High,2012,2,2
MX-2012-CM1238582-41255,2012-12-16,Standard Class,4,35.0,High,2012,12,16
ID-2015-VG217907-42102,2015-04-10,Second Class,2,35.0,High,2015,4,10
US-2012-JS1588055-41195,2012-10-15,First Class,2,35.0,High,2012,10,15
CA-2014-CG12040140-41811,2014-06-25,Standard Class,4,2.0,Low,2014,6,25
ID-2014-SV209357-41903,2014-09-26,Second Class,5,35.0,High,2014,9,26
ES-2015-KS16300120-42024,2015-01-22,Second Class,2,35.0,High,2015,1,22
IN-2012-YC2189559-41255,2012-12-16,Second Class,4,35.0,High,2012,12,16
ES-2013-MH1745545-41432,2013-06-11,Second Class,4,35.0,High,2013,6,11
US-2015-CG12040140-42083,2015-03-25,Standard Class,5,1.0,Low,2015,3,25
IT-2015-JE1574548-42337,2015-12-02,Second Class,3,35.0,High,2015,12,2
CA-2013-CG12040140-41426,2013-06-08,Standard Class,7,1.0,Low,2013,6,8
SF-2015-MP8175117-42070,2015-03-11,Standard Class,4,35.0,High,2015,3,11
ID-2013-AC10420102-41555,2013-10-13,Standard Class,5,35.0,High,2013,10,13
MX-2013-EA1403582-41360,2013-04-02,Standard Class,6,35.0,High,2013,4,2
ID-2015-RP1939092-42354,2015-12-21,Second Class,5,35.0,High,2015,12,21
MX-2015-AA1064593-42306,2015-11-04,Standard Class,6,35.0,High,2015,11,4
NI-2015-AA64595-42309,2015-11-03,Second Class,2,35.0,High,2015,11,3
IN-2015-KH1633027-42353,2015-12-19,Second Class,4,35.0,High,2015,12,19
KG-2013-TA1138570-41517,2013-09-05,Standard Class,5,35.0,High,2013,9,5
MX-2013-JD1579031-41612,2013-12-08,Standard Class,4,35.0,High,2013,12,8
IR-2015-DO343560-42298,2015-10-24,First Class,3,35.0,High,2015,10,24
ES-2015-LR1691564-42034,2015-02-05,Standard Class,6,35.0,High,2015,2,5
ID-2015-JC1534097-42299,2015-10-27,Standard Class,5,35.0,High,2015,10,27
ES-2013-RC1996048-41487,2013-08-07,Standard Class,6,35.0,High,2013,8,7
IN-2014-TB2159558-41968,2014-11-29,Second Class,4,35.0,High,2014,11,29
ES-2015-TH2110064-42129,2015-05-12,Standard Class,7,35.0,High,2015,5,12
IN-2013-EH1418592-41300,2013-01-28,Second Class,2,35.0,High,2013,1,28
ID-2015-KB16405102-42339,2015-12-05,Standard Class,4,35.0,High,2015,12,5
ES-2014-JB1600048-41856,2014-08-07,First Class,2,35.0,High,2014,8,7
ES-2014-MG1820545-41983,2014-12-15,Standard Class,5,35.0,High,2014,12,15
MX-2014-JK1609093-41755,2014-05-01,Standard Class,5,35.0,High,2014,5,1
MX-2014-NZ1856531-41983,2014-12-11,First Class,1,35.0,High,2014,12,11
CA-2013-CA205523-41380,2013-04-19,First Class,3,60.0,High,2013,4,19
MX-2014-JF1535582-41809,2014-06-25,Standard Class,6,35.0,High,2014,6,25
LH-2013-LO717075-41531,2013-09-18,Standard Class,4,35.0,High,2013,9,18
MX-2015-AF1088582-42217,2015-08-07,Standard Class,6,35.0,High,2015,8,7
IT-2015-NS18640104-42325,2015-11-21,Standard Class,4,35.0,High,2015,11,21
AG-2012-TB112803-40909,2012-01-06,Standard Class,5,35.0,High,2012,1,6
EG-2013-CM216038-41523,2013-09-12,Standard Class,6,35.0,High,2013,9,12
CA-2014-CA12055140-41860,2014-08-16,Standard Class,7,55.0,High,2014,8,16
IN-2013-SJ205007-41488,2013-08-08,Standard Class,6,35.0,High,2013,8,8
IT-2013-RB19705120-41565,2013-10-22,Standard Class,4,35.0,High,2013,10,22
US-2014-HJ1487536-41829,2014-07-13,Second Class,4,35.0,High,2014,7,13
ES-2015-JW16075120-42253,2015-09-11,Standard Class,5,35.0,High,2015,9,11
MX-2013-CC1247582-41431,2013-06-11,Standard Class,5,35.0,High,2013,6,11
ID-2015-MZ1733559-42348,2015-12-15,Standard Class,5,35.0,High,2015,12,15
CA-2014-CA12055140-41860,2014-08-16,Standard Class,7,36.0,High,2014,8,16
IT-2014-DJ13510120-41807,2014-06-21,Standard Class,4,35.0,High,2014,6,21
MX-2013-MZ1733551-41598,2013-11-24,Second Class,4,35.0,High,2013,11,24
CA-2013-CA205523-41380,2013-04-19,First Class,3,28.0,High,2013,4,19
IT-2015-HM1498048-42089,2015-03-28,First Class,2,35.0,High,2015,3,28
ES-2015-MH1802545-42111,2015-04-23,Standard Class,6,35.0,High,2015,4,23
US-2014-TH2123555-41899,2014-09-21,Standard Class,4,35.0,High,2014,9,21
IN-2012-BE1133578-41088,2012-07-02,Second Class,4,35.0,High,2012,7,2
ID-2013-DR12940102-41444,2013-06-24,Standard Class,5,35.0,High,2013,6,24
MX-2015-CA1277582-42169,2015-06-17,First Class,3,35.0,High,2015,6,17
EZ-2015-ME732032-42349,2015-12-16,Standard Class,5,35.0,High,2015,12,16
TU-2013-NP8700134-41580,2013-11-05,First Class,3,35.0,High,2013,11,5
CA-2014-CA12055140-41968,2014-11-27,First Class,2,24.0,High,2014,11,27
CA-2014-CA12055140-41754,2014-04-28,Second Class,3,15.0,Medium,2014,4,28
ES-2015-DK1298548-42125,2015-05-08,Standard Class,7,35.0,High,2015,5,8
IN-2013-PH1879066-41280,2013-01-09,Second Class,3,35.0,High,2013,1,9
US-2015-PB1921055-42218,2015-08-03,Same Day,1,35.0,High,2015,8,3
AG-2012-DH36753-41136,2012-08-20,Standard Class,5,35.0,High,2012,8,20
ES-2014-KD1627045-41892,2014-09-16,Standard Class,6,35.0,High,2014,9,16
IS-2012-RM937563-41123,2012-08-08,Standard Class,6,35.0,High,2012,8,8
US-2014-CA12055140-41966,2014-11-28,Standard Class,5,7.0,Medium,2014,11,28
ID-2015-TB2105592-42292,2015-10-17,Second Class,2,35.0,High,2015,10,17
ZA-2014-AR345146-41667,2014-01-31,Second Class,3,35.0,High,2014,1,31
ES-2015-MG17875139-42258,2015-09-14,Second Class,3,35.0,High,2015,9,14
CA-2013-CA205523-41380,2013-04-19,First Class,3,6.0,Medium,2013,4,19
MX-2014-BT1130526-41964,2014-11-26,Standard Class,5,35.0,High,2014,11,26
ES-2015-KN16450120-42243,2015-08-30,First Class,3,35.0,High,2015,8,30
MX-2014-SJ2012582-41979,2014-12-11,Standard Class,5,35.0,High,2014,12,11
IN-2015-CS1225058-42315,2015-11-12,Standard Class,5,35.0,High,2015,11,12
EG-2012-DB306038-41270,2012-12-30,Second Class,3,35.0,High,2012,12,30
ES-2015-NF1847548-42363,2015-12-30,Standard Class,5,35.0,High,2015,12,30
ID-2013-PS1904559-41450,2013-07-02,Standard Class,7,35.0,High,2013,7,2
ES-2012-AG1049545-41003,2012-04-08,Standard Class,4,35.0,High,2012,4,8
ES-2015-BF1117048-42311,2015-11-08,Standard Class,5,35.0,High,2015,11,8
ID-2013-FO1430559-41388,2013-04-27,First Class,3,35.0,High,2013,4,27
ES-2012-DR1294048-41087,2012-07-04,Standard Class,7,35.0,High,2012,7,4
CA-2013-CA12055140-41522,2013-09-11,Standard Class,6,5.0,Medium,2013,9,11
IN-2013-FC14335144-41410,2013-05-18,Second Class,2,35.0,High,2013,5,18
IN-2015-JK1562559-42026,2015-01-22,Same Day,0,35.0,High,2015,1,22
ID-2015-KD1627059-42273,2015-10-02,Standard Class,6,35.0,High,2015,10,2
CA-2014-CA12055140-41968,2014-11-27,First Class,2,2.0,Low,2014,11,27
CA-2014-CA12055140-41860,2014-08-16,Standard Class,7,2.0,Low,2014,8,16
MX-2015-CL1270093-42284,2015-10-09,First Class,2,35.0,High,2015,10,9
ES-2015-AC1061564-42329,2015-11-27,Standard Class,6,35.0,High,2015,11,27
CA-2013-CA12055140-41522,2013-09-11,Standard Class,6,1.0,Low,2013,9,11
ES-2015-EL13735120-42159,2015-06-04,Same Day,0,35.0,High,2015,6,4
CA-2013-CA12055140-41522,2013-09-11,Standard Class,6,1.0,Low,2013,9,11
US-2012-CS1186055-40970,2012-03-09,Standard Class,7,35.0,High,2012,3,9
MX-2015-FH1436539-42081,2015-03-22,Standard Class,4,35.0,High,2015,3,22
MX-2014-BM1114018-41657,2014-01-24,Standard Class,6,35.0,High,2014,1,24
CA-2013-CH12070140-41577,2013-11-01,Second Class,2,44.0,High,2013,11,1
MX-2014-BG1169518-41772,2014-05-15,Second Class,2,35.0,High,2014,5,15
ES-2014-TP2156548-41948,2014-11-09,Standard Class,4,35.0,High,2014,11,9
ES-2012-CV1280548-41081,2012-06-25,Standard Class,4,35.0,High,2012,6,25
CA-2014-CH12070140-41678,2014-02-11,Second Class,3,9.0,Medium,2014,2,11
ES-2014-MC1759014-41962,2014-11-26,Standard Class,7,35.0,High,2014,11,26
MX-2012-CV1229516-41243,2012-12-04,Standard Class,4,35.0,High,2012,12,4
CA-2013-CH12070140-41450,2013-07-01,Standard Class,6,8.0,Medium,2013,7,1
RS-2015-MB8085108-42278,2015-10-04,Second Class,3,35.0,High,2015,10,4
RS-2012-JK5730108-41150,2012-08-29,Same Day,0,35.0,High,2012,8,29
ES-2014-ME1801045-41959,2014-11-19,First Class,3,35.0,High,2014,11,19
IN-2014-MP18175144-41709,2014-03-11,Same Day,0,35.0,High,2014,3,11
MX-2014-CY1274582-42002,2015-01-03,Standard Class,5,35.0,High,2015,1,3
ES-2014-AC10420139-41907,2014-09-30,Standard Class,5,35.0,High,2014,9,30
CA-2013-CH12070140-41450,2013-07-01,Standard Class,6,3.0,Low,2013,7,1
ID-2015-GP1474092-42313,2015-11-07,First Class,2,35.0,High,2015,11,7
IT-2015-LF1718545-42246,2015-09-01,First Class,2,35.0,High,2015,9,1
US-2012-RR1952536-41270,2012-12-29,Second Class,2,35.0,High,2012,12,29
MX-2014-JL1550582-41961,2014-11-23,Standard Class,5,35.0,High,2014,11,23
ES-2012-DC1328545-41230,2012-11-21,Standard Class,4,35.0,High,2012,11,21
US-2015-CP12085140-42018,2015-01-19,Second Class,5,262.0,High,2015,1,19
ES-2013-GG1465045-41615,2013-12-07,Same Day,0,35.0,High,2013,12,7
IN-2014-JM1526527-41985,2014-12-14,Second Class,2,35.0,High,2014,12,14
ES-2012-NG1835591-40948,2012-02-13,Standard Class,4,35.0,High,2012,2,13
MX-2015-AZ1075018-42132,2015-05-15,Standard Class,7,35.0,High,2015,5,15
MX-2013-GT1471082-41398,2013-05-10,Standard Class,6,35.0,High,2013,5,10
CA-2014-CP208523-41952,2014-11-14,Standard Class,5,32.0,High,2014,11,14
MX-2014-FH1435082-41834,2014-07-19,Standard Class,5,35.0,High,2014,7,19
MX-2015-MP1796518-42189,2015-07-08,Standard Class,4,35.0,High,2015,7,8
SA-2015-LH7155110-42066,2015-03-07,Standard Class,4,35.0,High,2015,3,7
IT-2014-HM1498045-41738,2014-04-15,Standard Class,6,35.0,High,2014,4,15
ES-2013-CA1205545-41439,2013-06-19,Second Class,5,35.0,High,2013,6,19
ES-2013-RB19330120-41635,2013-12-31,Standard Class,4,35.0,High,2013,12,31
ES-2013-SC2072545-41362,2013-03-31,First Class,2,35.0,High,2013,3,31
MX-2013-LB1673526-41526,2013-09-10,First Class,1,35.0,High,2013,9,10
ID-2015-AP1072059-42325,2015-11-24,Standard Class,7,35.0,High,2015,11,24
HU-2014-GT475557-41884,2014-09-05,Second Class,3,35.0,High,2014,9,5
CA-2014-CP12085140-41786,2014-05-30,Second Class,3,31.0,High,2014,5,30
CA-2014-CP208523-41952,2014-11-14,Standard Class,5,28.0,High,2014,11,14
US-2015-CP12085140-42018,2015-01-19,Second Class,5,24.0,High,2015,1,19
ES-2015-JC1577548-42328,2015-11-24,Standard Class,4,35.0,High,2015,11,24
EG-2014-KB624038-41899,2014-09-19,Second Class,2,35.0,High,2014,9,19
MX-2014-ON1871582-41941,2014-11-01,Second Class,3,35.0,High,2014,11,1
IN-2014-BM1178592-41963,2014-11-20,Same Day,0,35.0,High,2014,11,20
IT-2014-CC1247545-41948,2014-11-10,Standard Class,5,35.0,High,2014,11,10
NG-2015-DC285094-42028,2015-01-29,Standard Class,5,35.0,High,2015,1,29
IN-2015-Dp1324058-42118,2015-04-28,Standard Class,4,35.0,High,2015,4,28
CA-2013-CP12085140-41520,2013-09-08,Standard Class,5,23.0,High,2013,9,8
MX-2014-MC1742582-41902,2014-09-24,Standard Class,4,35.0,High,2014,9,24
IN-2015-JF15415102-42164,2015-06-13,Standard Class,4,35.0,High,2015,6,13
CG-2014-KB631533-41978,2014-12-07,Second Class,2,35.0,High,2014,12,7
ID-2012-EB1370559-40917,2012-01-13,Standard Class,4,34.0,High,2012,1,13
CA-2012-CP12085140-41246,2012-12-07,Standard Class,4,15.0,Medium,2012,12,7
IT-2012-RE19405139-40982,2012-03-14,Same Day,0,34.0,High,2012,3,14
IN-2014-SV2036527-41863,2014-08-13,First Class,1,34.0,High,2014,8,13
ID-2012-SA20830118-41249,2012-12-10,Standard Class,4,34.0,High,2012,12,10
CA-2015-CP12085140-42246,2015-09-02,First Class,3,13.0,Medium,2015,9,2
ES-2013-CM1183045-41303,2013-01-31,Second Class,2,34.0,High,2013,1,31
TU-2013-BP1185134-41586,2013-11-11,First Class,3,34.0,High,2013,11,11
CA-2015-CP12085140-42287,2015-10-12,First Class,2,13.0,Medium,2015,10,12
IN-2013-MK17905144-41551,2013-10-07,Second Class,3,34.0,High,2013,10,7
ES-2012-PB19105139-41171,2012-09-23,Standard Class,4,34.0,High,2012,9,23
IV-2014-SW1075529-41867,2014-08-19,First Class,3,34.0,High,2014,8,19
EG-2014-SF1096538-41791,2014-06-03,First Class,2,34.0,High,2014,6,3
MX-2013-RB1936082-41552,2013-10-08,First Class,3,34.0,High,2013,10,8
EG-2015-JS594038-42094,2015-04-04,Standard Class,4,34.0,High,2015,4,4
US-2013-MH1762018-41612,2013-12-07,Second Class,3,34.0,High,2013,12,7
MX-2014-MC1763593-41930,2014-10-25,Standard Class,7,34.0,High,2014,10,25
US-2015-CP12085140-42018,2015-01-19,Second Class,5,7.0,Medium,2015,1,19
IT-2014-LP1708091-41907,2014-09-27,Second Class,2,34.0,High,2014,9,27
CA-2013-CP12085140-41357,2013-03-27,Second Class,3,7.0,Medium,2013,3,27
SA-2012-SW10755110-41251,2012-12-13,Standard Class,5,34.0,High,2012,12,13
MX-2012-NZ1856518-41060,2012-06-03,First Class,3,34.0,High,2012,6,3
ES-2014-JB1600048-41668,2014-02-05,Standard Class,7,34.0,High,2014,2,5
MX-2014-BB1099082-41916,2014-10-04,Same Day,0,34.0,High,2014,10,4
IN-2013-GT147107-41607,2013-11-30,First Class,1,34.0,High,2013,11,30
US-2014-CK1259555-41811,2014-06-26,Second Class,5,34.0,High,2014,6,26
ES-2013-AW1084064-41368,2013-04-04,Same Day,0,34.0,High,2013,4,4
ID-2015-KB1660092-42283,2015-10-08,Second Class,2,34.0,High,2015,10,8
MX-2012-ME1732018-41164,2012-09-15,Second Class,3,34.0,High,2012,9,15
IN-2015-DV1304559-42321,2015-11-18,Standard Class,5,34.0,High,2015,11,18
MX-2015-TB2152026-42091,2015-03-28,Same Day,0,34.0,High,2015,3,28
IN-2015-EM141407-42171,2015-06-20,Standard Class,4,34.0,High,2015,6,20
IN-2015-SS2059090-42277,2015-10-02,Second Class,2,34.0,High,2015,10,2
ES-2012-BK1126048-41009,2012-04-12,Second Class,2,34.0,High,2012,4,12
ES-2012-DR1294048-41087,2012-07-04,Standard Class,7,34.0,High,2012,7,4
ID-2014-NC1834059-41737,2014-04-14,Standard Class,6,34.0,High,2014,4,14
SF-2014-AC450117-41969,2014-11-27,First Class,1,34.0,High,2014,11,27
ES-2015-SC20050139-42238,2015-08-28,Standard Class,6,34.0,High,2015,8,28
IT-2014-SG2060591-41951,2014-11-12,Standard Class,4,34.0,High,2014,11,12
MX-2015-TB2117582-42271,2015-09-29,Standard Class,5,34.0,High,2015,9,29
RS-2015-PB9150108-42227,2015-08-14,First Class,3,34.0,High,2015,8,14
ES-2012-GB1457548-41269,2012-12-28,First Class,2,34.0,High,2012,12,28
ID-2015-SV209357-42172,2015-06-22,Standard Class,5,34.0,High,2015,6,22
CA-2014-CP12085140-41786,2014-05-30,Second Class,3,6.0,Medium,2014,5,30
IN-2015-CJ118757-42172,2015-06-21,Standard Class,4,34.0,High,2015,6,21
UP-2015-CM2655137-42222,2015-08-07,First Class,1,34.0,High,2015,8,7
ES-2015-RH1949545-42010,2015-01-10,Standard Class,4,34.0,High,2015,1,10
IT-2015-RH1951091-42209,2015-07-28,Second Class,4,34.0,High,2015,7,28
IN-2015-DP131057-42271,2015-09-28,Standard Class,4,34.0,High,2015,9,28
ES-2015-EB1375096-42337,2015-12-03,Standard Class,4,34.0,High,2015,12,3
IN-2015-GT1475558-42028,2015-01-31,Standard Class,7,34.0,High,2015,1,31
ES-2014-LW1699048-41794,2014-06-07,First Class,3,34.0,High,2014,6,7
IN-2013-SC2009559-41308,2013-02-07,Standard Class,4,34.0,High,2013,2,7
AG-2015-CD27903-42236,2015-08-25,Standard Class,5,34.0,High,2015,8,25
CG-2014-KB631533-41978,2014-12-07,Second Class,2,34.0,High,2014,12,7
IN-2015-LF1718558-42234,2015-08-20,First Class,2,34.0,High,2015,8,20
MX-2013-SC2023082-41548,2013-10-06,Standard Class,5,34.0,High,2013,10,6
ID-2015-BF11080102-42314,2015-11-10,Standard Class,4,34.0,High,2015,11,10
ES-2012-RR1931548-41129,2012-08-12,Standard Class,4,34.0,High,2012,8,12
CG-2013-SE1011033-41444,2013-06-21,Second Class,2,34.0,High,2013,6,21
ES-2013-RD19585139-41348,2013-03-22,Standard Class,7,34.0,High,2013,3,22
CA-2015-CP12085140-42246,2015-09-02,First Class,3,5.0,Medium,2015,9,2
IT-2015-HM14860139-42259,2015-09-15,Second Class,3,34.0,High,2015,9,15
IT-2015-JK1573064-42150,2015-05-28,Second Class,2,34.0,High,2015,5,28
IN-2015-PB1910527-42169,2015-06-16,First Class,2,34.0,High,2015,6,16
IN-2013-RD1990011-41602,2013-11-26,Second Class,2,34.0,High,2013,11,26
